DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,TARGET_TIME
2020-09-16 10:00:00,Water Ride,247.0,0,5,,,,2020-09-16 12:00:00
2022-04-21 10:45:00,Water Ride,247.0,0,40,405.0,,735.0,2022-04-21 12:45:00
2020-08-13 16:45:00,Water Ride,247.0,0,15,,,,2020-08-13 18:45:00
2022-01-23 19:00:00,Water Ride,247.0,0,15,,,,2022-01-23 21:00:00
2021-08-23 09:45:00,Flying Coaster,630.0,0,5,,,,2021-08-23 11:45:00
2019-12-31 17:45:00,Water Ride,247.0,0,0,-105.0,-290.0,25.0,2019-12-31 19:45:00
2022-07-26 15:15:00,Pirate Ship,306.0,0,35,135.0,,465.0,2022-07-26 17:15:00
2021-11-21 17:45:00,Pirate Ship,297.5,0,10,,,,2021-11-21 19:45:00
2022-04-15 14:15:00,Water Ride,247.0,0,35,195.0,,525.0,2022-04-15 16:15:00
2021-07-19 12:45:00,Pirate Ship,280.5,0,25,,,,2021-07-19 14:45:00
2021-12-28 12:15:00,Pirate Ship,293.25,0,50,,,,2021-12-28 14:15:00
2018-10-26 12:00:00,Pirate Ship,212.5,0,55,330.0,10.0,600.0,2018-10-26 14:00:00
2020-08-09 16:45:00,Flying Coaster,756.0,0,5,,,,2020-08-09 18:45:00
2021-12-24 12:00:00,Flying Coaster,756.0,0,5,,,,2021-12-24 14:00:00
2021-10-27 10:15:00,Flying Coaster,756.0,0,5,,,,2021-10-27 12:15:00
2021-11-21 12:45:00,Pirate Ship,301.75,0,30,,,,2021-11-21 14:45:00
2022-01-14 14:15:00,Pirate Ship,153.0,0,25,,,,2022-01-14 16:15:00
2021-12-02 17:00:00,Water Ride,247.0,0,30,,,,2021-12-02 19:00:00
2020-10-27 17:15:00,Flying Coaster,756.0,0,10,,,,2020-10-27 19:15:00
2020-03-11 09:45:00,Flying Coaster,378.0,0,5,435.0,,585.0,2020-03-11 11:45:00
2022-02-15 14:45:00,Flying Coaster,756.0,0,15,,,,2022-02-15 16:45:00
2020-08-08 15:15:00,Pirate Ship,105.967,4,35,,,,2020-08-08 17:15:00
2022-04-23 13:30:00,Pirate Ship,306.0,0,40,240.0,,570.0,2022-04-23 15:30:00
2022-03-03 13:15:00,Water Ride,247.0,0,30,,,,2022-03-03 15:15:00
2021-07-25 13:15:00,Water Ride,247.0,0,20,,,,2021-07-25 15:15:00
2019-10-04 11:30:00,Flying Coaster,756.0,0,20,345.0,45.0,510.0,2019-10-04 13:30:00
2019-12-22 12:45:00,Pirate Ship,245.65,0,30,255.0,-45.0,555.0,2019-12-22 14:45:00
2019-12-24 16:30:00,Pirate Ship,280.5,0,30,30.0,-270.0,330.0,2019-12-24 18:30:00
2022-07-09 19:00:00,Water Ride,247.0,0,15,-90.0,,240.0,2022-07-09 21:00:00
2022-07-30 13:15:00,Flying Coaster,756.0,0,20,255.0,,585.0,2022-07-30 15:15:00
2022-01-14 17:30:00,Pirate Ship,153.0,0,20,,,,2022-01-14 19:30:00
2022-05-09 19:45:00,Water Ride,247.0,0,25,-135.0,,195.0,2022-05-09 21:45:00
2019-11-27 15:15:00,Water Ride,247.0,0,20,105.0,-195.0,225.0,2019-11-27 17:15:00
2022-08-02 20:30:00,Pirate Ship,293.25,0,30,-180.0,,150.0,2022-08-02 22:30:00
2021-11-21 12:45:00,Water Ride,247.0,0,35,,,,2021-11-21 14:45:00
2021-10-12 16:15:00,Flying Coaster,756.0,0,5,,,,2021-10-12 18:15:00
2018-11-04 12:45:00,Water Ride,202.0,0,30,285.0,-35.0,495.0,2018-11-04 14:45:00
2020-03-07 13:30:00,Water Ride,115.267,8,30,210.0,,450.0,2020-03-07 15:30:00
2021-08-12 10:15:00,Pirate Ship,191.25,0,45,,,,2021-08-12 12:15:00
2020-08-08 17:30:00,Flying Coaster,756.0,0,20,,,,2020-08-08 19:30:00
2020-01-02 13:30:00,Flying Coaster,756.0,0,40,210.0,-90.0,510.0,2020-01-02 15:30:00
2019-09-04 12:00:00,Flying Coaster,756.0,0,10,330.0,,540.0,2019-09-04 14:00:00
2022-08-04 16:00:00,Pirate Ship,272.0,0,60,90.0,,420.0,2022-08-04 18:00:00
2019-07-16 12:15:00,Water Ride,247.0,0,20,315.0,,645.0,2019-07-16 14:15:00
2020-07-30 16:30:00,Flying Coaster,756.0,0,5,,,,2020-07-30 18:30:00
2019-01-14 14:45:00,Water Ride,247.0,0,15,105.0,,195.0,2019-01-14 16:45:00
2022-06-08 10:30:00,Water Ride,247.0,0,30,420.0,,750.0,2022-06-08 12:30:00
2021-08-09 13:15:00,Water Ride,224.5,0,25,,,,2021-08-09 15:15:00
2021-12-19 10:30:00,Water Ride,247.0,0,30,,,,2021-12-19 12:30:00
2020-08-05 16:30:00,Water Ride,247.0,0,25,,,,2020-08-05 18:30:00
2022-05-01 19:30:00,Pirate Ship,306.0,0,25,-120.0,,210.0,2022-05-01 21:30:00
2022-03-30 11:00:00,Flying Coaster,756.0,0,5,,,,2022-03-30 13:00:00
2022-04-12 18:15:00,Pirate Ship,289.0,0,50,-45.0,,285.0,2022-04-12 20:15:00
2019-05-17 13:30:00,Water Ride,247.0,0,20,240.0,,540.0,2019-05-17 15:30:00
2020-07-26 17:00:00,Pirate Ship,238.0,0,30,,,,2020-07-26 19:00:00
2019-05-23 19:15:00,Flying Coaster,756.0,0,5,-105.0,,225.0,2019-05-23 21:15:00
2020-02-08 16:15:00,Pirate Ship,242.25,0,45,45.0,,225.0,2020-02-08 18:15:00
2022-05-29 12:30:00,Pirate Ship,306.0,0,35,300.0,,630.0,2022-05-29 14:30:00
2022-04-25 16:45:00,Water Ride,247.0,0,30,45.0,,375.0,2022-04-25 18:45:00
2021-08-04 15:45:00,Flying Coaster,756.0,0,15,,,,2021-08-04 17:45:00
2022-02-19 11:30:00,Water Ride,247.0,0,45,,,,2022-02-19 13:30:00
2021-08-13 18:15:00,Flying Coaster,756.0,0,15,,,,2021-08-13 20:15:00
2020-07-29 13:30:00,Flying Coaster,756.0,0,30,,,,2020-07-29 15:30:00
2021-12-01 17:00:00,Water Ride,247.0,0,20,,,,2021-12-01 19:00:00
2021-06-29 10:00:00,Pirate Ship,134.3,0,10,,,,2021-06-29 12:00:00
2018-10-22 10:30:00,Flying Coaster,655.2,0,40,420.0,100.0,690.0,2018-10-22 12:30:00
2022-04-13 19:00:00,Water Ride,247.0,0,30,-90.0,,240.0,2022-04-13 21:00:00
2022-07-03 19:30:00,Water Ride,247.0,0,20,-120.0,,210.0,2022-07-03 21:30:00
2021-09-12 18:30:00,Water Ride,224.5,0,20,,,,2021-09-12 20:30:00
2022-05-13 15:15:00,Flying Coaster,756.0,0,35,135.0,,465.0,2022-05-13 17:15:00
2022-06-23 11:00:00,Flying Coaster,756.0,0,15,390.0,,720.0,2022-06-23 13:00:00
2020-07-17 17:30:00,Pirate Ship,187.0,0,35,,,,2020-07-17 19:30:00
2021-10-19 13:15:00,Pirate Ship,280.5,0,35,,,,2021-10-19 15:15:00
2021-09-13 18:00:00,Flying Coaster,630.0,0,10,,,,2021-09-13 20:00:00
2021-12-07 12:45:00,Pirate Ship,153.0,0,45,,,,2021-12-07 14:45:00
2020-02-11 14:00:00,Flying Coaster,756.0,0,25,180.0,,300.0,2020-02-11 16:00:00
2021-06-23 14:00:00,Pirate Ship,279.083,0,15,,,,2021-06-23 16:00:00
2021-08-13 18:15:00,Water Ride,197.6,3,20,,,,2021-08-13 20:15:00
2022-08-16 20:45:00,Flying Coaster,756.0,0,5,-195.0,,135.0,2022-08-16 22:45:00
2019-09-23 17:30:00,Water Ride,247.0,0,5,0.0,,180.0,2019-09-23 19:30:00
2021-07-09 15:15:00,Flying Coaster,756.0,0,35,,,,2021-07-09 17:15:00
2022-07-18 10:15:00,Pirate Ship,204.0,0,20,435.0,,765.0,2022-07-18 12:15:00
2019-11-10 15:00:00,Water Ride,181.133,4,40,120.0,-180.0,360.0,2019-11-10 17:00:00
2019-12-31 15:30:00,Pirate Ship,204.0,0,40,30.0,-155.0,160.0,2019-12-31 17:30:00
2022-08-14 15:30:00,Pirate Ship,272.0,0,25,120.0,,450.0,2022-08-14 17:30:00
2022-01-16 18:30:00,Flying Coaster,630.0,0,5,,,,2022-01-16 20:30:00
2021-09-01 15:00:00,Water Ride,247.0,0,30,,,,2021-09-01 17:00:00
2022-03-09 16:45:00,Flying Coaster,756.0,0,25,,,,2022-03-09 18:45:00
2022-06-18 19:00:00,Flying Coaster,756.0,0,35,-90.0,,240.0,2022-06-18 21:00:00
2019-07-21 17:00:00,Flying Coaster,756.0,0,25,30.0,,360.0,2019-07-21 19:00:00
2021-06-27 10:30:00,Pirate Ship,174.25,0,15,,,,2021-06-27 12:30:00
2022-01-17 14:15:00,Water Ride,131.733,7,15,,,,2022-01-17 16:15:00
2018-10-18 11:15:00,Pirate Ship,149.883,0,25,375.0,55.0,525.0,2018-10-18 13:15:00
2021-12-19 15:45:00,Water Ride,247.0,0,30,,,,2021-12-19 17:45:00
2019-05-12 20:00:00,Flying Coaster,378.0,0,15,-150.0,,150.0,2019-05-12 22:00:00
2021-06-16 10:00:00,Water Ride,247.0,0,5,,,,2021-06-16 12:00:00
2021-12-02 17:00:00,Flying Coaster,756.0,0,10,,,,2021-12-02 19:00:00
2021-12-30 14:00:00,Pirate Ship,297.5,0,45,,,,2021-12-30 16:00:00
2018-10-31 17:15:00,Pirate Ship,238.0,0,10,-45.0,-290.0,85.0,2018-10-31 19:15:00
2020-02-14 11:15:00,Pirate Ship,195.5,0,40,345.0,,465.0,2020-02-14 13:15:00
2019-08-16 09:30:00,Water Ride,209.533,0,5,480.0,,810.0,2019-08-16 11:30:00
2020-07-26 15:00:00,Pirate Ship,238.0,0,35,,,,2020-07-26 17:00:00
2020-02-01 17:15:00,Pirate Ship,153.0,0,50,-45.0,,165.0,2020-02-01 19:15:00
2022-06-21 20:45:00,Flying Coaster,756.0,0,5,-195.0,,135.0,2022-06-21 22:45:00
2020-08-05 16:30:00,Pirate Ship,263.5,0,35,,,,2020-08-05 18:30:00
2022-08-04 13:00:00,Pirate Ship,272.0,0,40,270.0,,600.0,2022-08-04 15:00:00
2019-10-13 10:30:00,Water Ride,247.0,0,25,420.0,120.0,630.0,2019-10-13 12:30:00
2021-07-25 13:15:00,Flying Coaster,756.0,0,5,,,,2021-07-25 15:15:00
2020-02-23 14:30:00,Pirate Ship,279.65,0,35,150.0,,330.0,2020-02-23 16:30:00
2021-07-30 17:45:00,Flying Coaster,756.0,0,5,,,,2021-07-30 19:45:00
2022-06-14 19:45:00,Pirate Ship,297.5,0,35,-135.0,,195.0,2022-06-14 21:45:00
2021-06-17 12:30:00,Pirate Ship,178.5,0,15,,,,2021-06-17 14:30:00
2019-05-20 20:00:00,Water Ride,247.0,0,10,-150.0,,180.0,2019-05-20 22:00:00
2022-04-20 20:30:00,Flying Coaster,756.0,0,5,-180.0,,150.0,2022-04-20 22:30:00
2021-07-02 18:00:00,Water Ride,247.0,0,15,,,,2021-07-02 20:00:00
2020-07-22 17:00:00,Pirate Ship,233.75,0,15,,,,2020-07-22 19:00:00
2022-06-13 13:00:00,Water Ride,247.0,0,30,270.0,,600.0,2022-06-13 15:00:00
2019-12-19 15:30:00,Pirate Ship,153.0,0,40,30.0,-270.0,150.0,2019-12-19 17:30:00
2022-07-03 10:45:00,Flying Coaster,756.0,0,5,405.0,,735.0,2022-07-03 12:45:00
2019-04-05 14:00:00,Water Ride,224.5,0,15,210.0,,480.0,2019-04-05 16:00:00
2018-11-27 13:30:00,Water Ride,247.0,0,20,210.0,-100.0,330.0,2018-11-27 15:30:00
2022-05-04 15:15:00,Flying Coaster,756.0,0,30,135.0,,465.0,2022-05-04 17:15:00
2021-08-25 14:45:00,Flying Coaster,756.0,0,35,,,,2021-08-25 16:45:00
2018-10-07 14:15:00,Pirate Ship,148.75,0,15,195.0,-125.0,405.0,2018-10-07 16:15:00
2020-02-28 16:15:00,Water Ride,247.0,0,35,45.0,,225.0,2020-02-28 18:15:00
2019-07-18 12:45:00,Water Ride,247.0,0,15,285.0,,615.0,2019-07-18 14:45:00
2021-08-05 14:00:00,Water Ride,247.0,0,25,,,,2021-08-05 16:00:00
2019-04-21 18:00:00,Water Ride,247.0,0,30,-30.0,,240.0,2019-04-21 20:00:00
2019-12-13 14:15:00,Flying Coaster,756.0,0,10,165.0,-135.0,285.0,2019-12-13 16:15:00
2019-08-02 12:15:00,Water Ride,224.5,0,25,315.0,,645.0,2019-08-02 14:15:00
2019-11-28 14:15:00,Water Ride,224.5,0,20,165.0,-135.0,285.0,2019-11-28 16:15:00
2020-10-14 15:00:00,Pirate Ship,153.0,0,15,,,,2020-10-14 17:00:00
2021-12-06 17:00:00,Pirate Ship,212.5,0,20,,,,2021-12-06 19:00:00
2020-10-29 15:30:00,Flying Coaster,756.0,0,30,,,,2020-10-29 17:30:00
2021-08-06 11:45:00,Flying Coaster,756.0,0,10,,,,2021-08-06 13:45:00
2020-07-16 12:30:00,Water Ride,230.533,1,15,,,,2020-07-16 14:30:00
2019-07-19 12:30:00,Water Ride,247.0,0,20,300.0,,630.0,2019-07-19 14:30:00
2022-03-05 18:30:00,Pirate Ship,306.0,0,20,,,,2022-03-05 20:30:00
2022-07-28 14:00:00,Water Ride,247.0,0,30,210.0,,540.0,2022-07-28 16:00:00
2020-02-19 09:45:00,Pirate Ship,76.5,0,0,435.0,,615.0,2020-02-19 11:45:00
2021-08-30 18:00:00,Flying Coaster,756.0,0,5,,,,2021-08-30 20:00:00
2021-10-12 12:45:00,Water Ride,247.0,0,25,,,,2021-10-12 14:45:00
2022-07-03 19:30:00,Flying Coaster,756.0,0,5,-120.0,,210.0,2022-07-03 21:30:00
2022-01-14 17:30:00,Water Ride,247.0,0,30,,,,2022-01-14 19:30:00
2021-09-30 12:00:00,Water Ride,247.0,0,15,,,,2021-09-30 14:00:00
2021-08-01 16:00:00,Pirate Ship,280.5,0,25,,,,2021-08-01 18:00:00
2020-01-07 13:00:00,Pirate Ship,150.733,0,25,210.0,,300.0,2020-01-07 15:00:00
2022-08-14 15:30:00,Water Ride,247.0,0,30,120.0,,450.0,2022-08-14 17:30:00
2021-11-21 17:45:00,Water Ride,247.0,0,25,,,,2021-11-21 19:45:00
2019-05-28 14:30:00,Flying Coaster,756.0,0,15,180.0,,510.0,2019-05-28 16:30:00
2020-01-24 15:15:00,Pirate Ship,204.0,0,30,75.0,,195.0,2020-01-24 17:15:00
2019-08-02 19:30:00,Flying Coaster,756.0,0,5,-120.0,,210.0,2019-08-02 21:30:00
2022-06-03 14:45:00,Flying Coaster,756.0,0,35,165.0,,495.0,2022-06-03 16:45:00
2019-11-08 12:00:00,Water Ride,247.0,0,20,300.0,0.0,420.0,2019-11-08 14:00:00
2022-02-15 14:45:00,Pirate Ship,229.5,0,40,,,,2022-02-15 16:45:00
2021-07-18 14:00:00,Flying Coaster,756.0,0,25,,,,2021-07-18 16:00:00
2022-07-06 19:15:00,Water Ride,247.0,0,30,-105.0,,225.0,2022-07-06 21:15:00
2018-12-26 18:15:00,Water Ride,224.5,0,45,-75.0,-385.0,225.0,2018-12-26 20:15:00
2019-07-31 17:30:00,Water Ride,247.0,0,20,0.0,,330.0,2019-07-31 19:30:00
2021-07-26 10:15:00,Flying Coaster,630.0,0,5,,,,2021-07-26 12:15:00
2019-09-03 10:45:00,Water Ride,224.5,0,30,405.0,,615.0,2019-09-03 12:45:00
2021-08-01 13:00:00,Water Ride,247.0,0,20,,,,2021-08-01 15:00:00
2020-08-19 10:15:00,Flying Coaster,756.0,0,5,,,,2020-08-19 12:15:00
2018-10-02 14:30:00,Pirate Ship,153.0,0,15,180.0,-140.0,330.0,2018-10-02 16:30:00
2022-02-16 13:15:00,Flying Coaster,756.0,0,20,,,,2022-02-16 15:15:00
2021-12-09 17:00:00,Flying Coaster,756.0,0,5,,,,2021-12-09 19:00:00
2021-07-25 16:00:00,Pirate Ship,280.5,0,15,,,,2021-07-25 18:00:00
2019-07-02 19:00:00,Water Ride,247.0,0,15,-90.0,,240.0,2019-07-02 21:00:00
2019-08-16 20:00:00,Water Ride,224.5,0,30,-150.0,,180.0,2019-08-16 22:00:00
2022-04-25 13:15:00,Flying Coaster,756.0,0,40,255.0,,585.0,2022-04-25 15:15:00
2022-04-25 16:45:00,Flying Coaster,756.0,0,35,45.0,,375.0,2022-04-25 18:45:00
2021-11-01 11:00:00,Water Ride,49.4,12,0,,,,2021-11-01 13:00:00
2021-06-25 10:00:00,Pirate Ship,153.0,0,10,,,,2021-06-25 12:00:00
2021-10-22 12:00:00,Water Ride,247.0,0,60,,,,2021-10-22 14:00:00
2022-04-28 10:45:00,Water Ride,247.0,0,20,405.0,,735.0,2022-04-28 12:45:00
2022-02-27 11:45:00,Flying Coaster,756.0,0,35,,,,2022-02-27 13:45:00
2020-09-05 11:15:00,Flying Coaster,756.0,0,10,,,,2020-09-05 13:15:00
2019-11-01 18:00:00,Water Ride,247.0,0,35,-30.0,-330.0,240.0,2019-11-01 20:00:00
2019-12-13 12:15:00,Pirate Ship,153.0,0,30,285.0,-15.0,405.0,2019-12-13 14:15:00
2020-01-31 14:45:00,Flying Coaster,756.0,0,35,105.0,,225.0,2020-01-31 16:45:00
2022-01-15 13:30:00,Water Ride,247.0,0,30,,,,2022-01-15 15:30:00
2022-03-10 11:45:00,Pirate Ship,153.0,0,35,,,,2022-03-10 13:45:00
2020-01-05 10:30:00,Flying Coaster,756.0,0,5,390.0,90.0,630.0,2020-01-05 12:30:00
2019-07-19 19:45:00,Water Ride,247.0,0,20,-135.0,,195.0,2019-07-19 21:45:00
2019-03-22 17:15:00,Flying Coaster,756.0,0,20,15.0,,165.0,2019-03-22 19:15:00
2021-08-12 19:00:00,Flying Coaster,756.0,0,15,,,,2021-08-12 21:00:00
2022-04-15 14:15:00,Flying Coaster,756.0,0,40,195.0,,525.0,2022-04-15 16:15:00
2022-06-17 14:15:00,Water Ride,164.667,5,35,195.0,,525.0,2022-06-17 16:15:00
2021-10-10 18:15:00,Flying Coaster,756.0,0,20,,,,2021-10-10 20:15:00
2020-08-20 12:30:00,Flying Coaster,756.0,0,40,,,,2020-08-20 14:30:00
2021-10-16 15:00:00,Pirate Ship,306.0,0,35,,,,2021-10-16 17:00:00
2019-08-06 17:00:00,Water Ride,134.667,5,40,30.0,,360.0,2019-08-06 19:00:00
2019-12-13 14:15:00,Pirate Ship,148.75,0,30,165.0,-135.0,285.0,2019-12-13 16:15:00
2021-09-05 14:45:00,Pirate Ship,306.0,0,25,,,,2021-09-05 16:45:00
2021-09-17 13:00:00,Pirate Ship,238.0,0,25,,,,2021-09-17 15:00:00
2021-09-08 18:00:00,Flying Coaster,630.0,0,15,,,,2021-09-08 20:00:00
2021-06-24 13:45:00,Water Ride,247.0,0,20,,,,2021-06-24 15:45:00
2021-09-09 17:30:00,Pirate Ship,280.5,0,15,,,,2021-09-09 19:30:00
2022-02-20 17:15:00,Pirate Ship,301.75,0,15,,,,2022-02-20 19:15:00
2021-10-23 18:00:00,Pirate Ship,302.033,0,35,,,,2021-10-23 20:00:00
2019-11-10 09:45:00,Flying Coaster,705.6,0,15,435.0,135.0,675.0,2019-11-10 11:45:00
2019-02-26 15:45:00,Water Ride,247.0,0,30,75.0,,225.0,2019-02-26 17:45:00
2019-02-05 13:00:00,Water Ride,224.5,0,15,240.0,,360.0,2019-02-05 15:00:00
2020-10-07 16:00:00,Water Ride,247.0,0,10,,,,2020-10-07 18:00:00
2022-08-05 15:00:00,Pirate Ship,297.5,0,35,150.0,,480.0,2022-08-05 17:00:00
2020-01-10 13:30:00,Flying Coaster,756.0,0,10,180.0,,270.0,2020-01-10 15:30:00
2020-02-01 17:15:00,Flying Coaster,756.0,0,35,-45.0,,165.0,2020-02-01 19:15:00
2022-04-21 15:45:00,Pirate Ship,198.9,0,75,105.0,,435.0,2022-04-21 17:45:00
2020-09-18 12:45:00,Pirate Ship,119.0,0,5,,,,2020-09-18 14:45:00
2022-06-28 12:00:00,Flying Coaster,756.0,0,25,330.0,,660.0,2022-06-28 14:00:00
2019-12-13 12:15:00,Flying Coaster,756.0,0,5,285.0,-15.0,405.0,2019-12-13 14:15:00
2020-10-27 14:00:00,Pirate Ship,280.5,0,30,,,,2020-10-27 16:00:00
2022-02-19 11:30:00,Flying Coaster,756.0,0,40,,,,2022-02-19 13:30:00
2018-11-19 09:45:00,Flying Coaster,554.4,0,5,435.0,125.0,555.0,2018-11-19 11:45:00
2019-08-26 19:00:00,Water Ride,247.0,0,25,-90.0,,240.0,2019-08-26 21:00:00
2020-10-10 16:15:00,Water Ride,247.0,0,30,,,,2020-10-10 18:15:00
2022-06-24 14:00:00,Pirate Ship,306.0,0,30,210.0,,540.0,2022-06-24 16:00:00
2021-10-15 14:00:00,Water Ride,247.0,0,25,,,,2021-10-15 16:00:00
2022-01-11 10:00:00,Flying Coaster,630.0,0,5,,,,2022-01-11 12:00:00
2020-09-05 16:00:00,Water Ride,247.0,0,30,,,,2020-09-05 18:00:00
2020-01-04 19:30:00,Flying Coaster,756.0,0,10,-150.0,-450.0,150.0,2020-01-04 21:30:00
2022-05-14 16:15:00,Flying Coaster,756.0,0,40,75.0,,405.0,2022-05-14 18:15:00
2019-08-29 20:00:00,Water Ride,247.0,0,30,-150.0,,180.0,2019-08-29 22:00:00
2018-10-28 19:00:00,Water Ride,224.5,0,30,-90.0,-410.0,180.0,2018-10-28 21:00:00
2022-06-07 11:45:00,Flying Coaster,756.0,0,40,345.0,,675.0,2022-06-07 13:45:00
2021-10-20 16:45:00,Water Ride,247.0,0,20,,,,2021-10-20 18:45:00
2020-09-05 13:30:00,Flying Coaster,756.0,0,30,,,,2020-09-05 15:30:00
2022-06-29 13:45:00,Flying Coaster,756.0,0,25,225.0,,555.0,2022-06-29 15:45:00
2020-09-09 17:45:00,Flying Coaster,756.0,0,5,,,,2020-09-09 19:45:00
2021-08-16 10:45:00,Flying Coaster,756.0,0,5,,,,2021-08-16 12:45:00
2019-09-01 11:15:00,Flying Coaster,756.0,0,10,375.0,,645.0,2019-09-01 13:15:00
2020-01-25 13:45:00,Flying Coaster,756.0,0,50,165.0,,375.0,2020-01-25 15:45:00
2020-01-06 16:00:00,Pirate Ship,153.0,0,45,30.0,-270.0,120.0,2020-01-06 18:00:00
2018-11-29 12:30:00,Water Ride,247.0,0,10,270.0,-40.0,390.0,2018-11-29 14:30:00
2019-02-05 15:00:00,Water Ride,224.5,0,10,120.0,,240.0,2019-02-05 17:00:00
2021-12-01 10:45:00,Pirate Ship,153.0,0,30,,,,2021-12-01 12:45:00
2018-10-25 16:45:00,Pirate Ship,250.75,0,45,45.0,-275.0,315.0,2018-10-25 18:45:00
2020-01-24 15:15:00,Water Ride,247.0,0,20,75.0,,195.0,2020-01-24 17:15:00
2020-08-20 17:00:00,Water Ride,247.0,0,35,,,,2020-08-20 19:00:00
2019-08-15 13:00:00,Water Ride,247.0,0,20,270.0,,600.0,2019-08-15 15:00:00
2022-06-05 15:00:00,Pirate Ship,306.0,0,45,150.0,,480.0,2022-06-05 17:00:00
2021-12-23 11:15:00,Flying Coaster,756.0,0,25,,,,2021-12-23 13:15:00
2022-03-30 16:30:00,Water Ride,247.0,0,35,,,,2022-03-30 18:30:00
2022-02-21 15:30:00,Water Ride,247.0,0,25,,,,2022-02-21 17:30:00
2021-12-12 18:30:00,Flying Coaster,756.0,0,5,,,,2021-12-12 20:30:00
2022-03-27 10:15:00,Pirate Ship,153.0,0,30,,,,2022-03-27 12:15:00
2021-12-19 15:45:00,Flying Coaster,756.0,0,40,,,,2021-12-19 17:45:00
2022-07-29 20:00:00,Water Ride,247.0,0,20,-150.0,,180.0,2022-07-29 22:00:00
2021-10-13 14:45:00,Water Ride,247.0,0,25,,,,2021-10-13 16:45:00
2019-12-14 18:30:00,Flying Coaster,756.0,0,25,-90.0,-390.0,210.0,2019-12-14 20:30:00
2021-11-07 18:30:00,Pirate Ship,306.0,0,15,,,,2021-11-07 20:30:00
2021-08-24 17:45:00,Pirate Ship,293.25,0,30,,,,2021-08-24 19:45:00
2021-10-22 15:30:00,Pirate Ship,306.0,0,30,,,,2021-10-22 17:30:00
2020-01-07 13:00:00,Water Ride,247.0,0,20,210.0,,300.0,2020-01-07 15:00:00
2020-02-26 16:15:00,Flying Coaster,756.0,0,30,45.0,,225.0,2020-02-26 18:15:00
2022-02-27 11:45:00,Pirate Ship,306.0,0,40,,,,2022-02-27 13:45:00
2022-03-18 10:00:00,Pirate Ship,153.0,0,25,,,,2022-03-18 12:00:00
2021-11-10 13:45:00,Pirate Ship,293.25,0,15,,,,2021-11-10 15:45:00
2022-02-06 09:45:00,Pirate Ship,153.0,0,15,,,,2022-02-06 11:45:00
2019-12-18 11:15:00,Water Ride,247.0,0,20,285.0,-15.0,405.0,2019-12-18 13:15:00
2021-06-22 10:15:00,Pirate Ship,153.0,0,20,,,,2021-06-22 12:15:00
2022-04-10 13:30:00,Pirate Ship,304.3,0,40,240.0,,570.0,2022-04-10 15:30:00
2021-07-02 13:00:00,Flying Coaster,756.0,0,25,,,,2021-07-02 15:00:00
2022-01-14 17:30:00,Flying Coaster,630.0,0,10,,,,2022-01-14 19:30:00
2019-07-20 19:15:00,Flying Coaster,756.0,0,25,-105.0,,225.0,2019-07-20 21:15:00
2022-04-11 10:45:00,Pirate Ship,153.0,0,40,405.0,,735.0,2022-04-11 12:45:00
2019-04-20 18:30:00,Flying Coaster,378.0,0,70,-60.0,,210.0,2019-04-20 20:30:00
2019-08-04 12:30:00,Water Ride,247.0,0,25,300.0,,630.0,2019-08-04 14:30:00
2020-08-19 17:00:00,Flying Coaster,756.0,0,20,,,,2020-08-19 19:00:00
2022-07-26 13:15:00,Pirate Ship,306.0,0,35,255.0,,585.0,2022-07-26 15:15:00
2022-07-28 19:15:00,Pirate Ship,304.867,0,25,-105.0,,225.0,2022-07-28 21:15:00
2021-09-20 14:45:00,Pirate Ship,153.0,0,25,,,,2021-09-20 16:45:00
2022-04-18 15:15:00,Flying Coaster,756.0,0,20,135.0,,465.0,2022-04-18 17:15:00
2020-07-25 17:00:00,Water Ride,247.0,0,40,,,,2020-07-25 19:00:00
2022-01-16 18:30:00,Water Ride,247.0,0,20,,,,2022-01-16 20:30:00
2020-08-01 14:00:00,Flying Coaster,756.0,0,30,,,,2020-08-01 16:00:00
2020-10-21 17:00:00,Pirate Ship,178.5,0,50,,,,2020-10-21 19:00:00
2022-01-13 11:45:00,Pirate Ship,153.0,0,30,,,,2022-01-13 13:45:00
2020-08-15 12:30:00,Pirate Ship,216.467,0,30,,,,2020-08-15 14:30:00
2018-10-14 11:15:00,Pirate Ship,264.633,0,25,375.0,55.0,585.0,2018-10-14 13:15:00
2021-08-30 18:00:00,Pirate Ship,306.0,0,35,,,,2021-08-30 20:00:00
2020-01-02 13:30:00,Water Ride,247.0,0,45,210.0,-90.0,510.0,2020-01-02 15:30:00
2019-08-31 11:45:00,Water Ride,247.0,0,25,345.0,,675.0,2019-08-31 13:45:00
2019-10-17 16:15:00,Flying Coaster,756.0,0,25,75.0,-225.0,225.0,2019-10-17 18:15:00
2020-01-11 19:45:00,Flying Coaster,756.0,0,5,-195.0,,15.0,2020-01-11 21:45:00
2020-07-31 16:30:00,Water Ride,247.0,0,5,,,,2020-07-31 18:30:00
2020-03-08 18:00:00,Flying Coaster,352.8,8,10,-60.0,,120.0,2020-03-08 20:00:00
2019-08-13 14:45:00,Water Ride,224.5,0,45,165.0,,495.0,2019-08-13 16:45:00
2022-05-14 16:15:00,Water Ride,247.0,0,30,75.0,,405.0,2022-05-14 18:15:00
